,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,num_procedures,num_medications
3,change,diabetesmed
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,number_emergency,number_inpatient
7,num_lab_procedures,num_medications
8,num_medications,number_diagnoses
9,metformin,change
10,metformin,diabetesmed
11,num_lab_procedures,a1cresult
12,time_in_hospital,number_diagnoses
13,num_medications,insulin
14,age,number_diagnoses
15,num_medications,change
16,time_in_hospital,num_procedures
17,glipizide,diabetesmed
18,rosiglitazone,change
19,glipizide,change
20,num_medications,diabetesmed
21,glyburide,diabetesmed
22,glyburide,change
23,number_inpatient,readmitted
24,num_lab_procedures,number_diagnoses
25,pioglitazone,diabetesmed
26,metformin,glyburide
27,rosiglitazone,diabetesmed
28,number_emergency,readmitted
29,pioglitazone,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,insulin
33,number_inpatient,number_diagnoses
34,a1cresult,change
35,glimepiride,change
36,time_in_hospital,change
37,number_outpatient,number_inpatient
38,a1cresult,insulin
39,age,time_in_hospital
40,num_lab_procedures,insulin
41,diag_2,diag_3
42,number_inpatient,insulin
43,diag_3,number_diagnoses
44,number_diagnoses,readmitted
45,number_outpatient,number_emergency
46,num_medications,pioglitazone
47,number_outpatient,number_diagnoses
48,metformin,rosiglitazone
49,number_diagnoses,insulin
50,a1cresult,diabetesmed
51,time_in_hospital,a1cresult
52,age,glyburide
53,num_medications,metformin
54,diag_2,number_diagnoses
55,pioglitazone,metformin_pioglitazone
56,diag_1,diag_3
57,num_medications,glipizide
58,number_outpatient,readmitted
59,metformin,pioglitazone
60,age,glipizide
61,repaglinide,diabetesmed
62,glipizide,rosiglitazone
63,number_emergency,number_diagnoses
64,num_procedures,number_diagnoses
65,repaglinide,change
66,num_medications,number_inpatient
67,number_emergency,diag_3
68,time_in_hospital,diag_1
69,repaglinide,pioglitazone
70,num_medications,rosiglitazone
71,time_in_hospital,number_inpatient
72,num_lab_procedures,num_procedures
73,num_lab_procedures,number_inpatient
74,glimepiride,pioglitazone
75,metformin,glimepiride
76,gender,num_procedures
77,time_in_hospital,repaglinide
78,glimepiride,acarbose
79,nateglinide,change
80,diabetesmed,readmitted
81,num_medications,number_outpatient
82,number_emergency,insulin
83,num_lab_procedures,change
84,num_lab_procedures,diabetesmed
85,time_in_hospital,readmitted
86,time_in_hospital,diag_2
87,metformin,glipizide
88,number_emergency,change
89,number_outpatient,max_glu_serum
90,num_lab_procedures,diag_3
91,glyburide_metformin,diabetesmed
92,nateglinide,diabetesmed
93,num_medications,a1cresult
94,time_in_hospital,diabetesmed
95,num_medications,glimepiride
96,time_in_hospital,max_glu_serum
97,a1cresult,metformin
98,number_diagnoses,change
99,number_emergency,diabetesmed
100,number_diagnoses,repaglinide
101,number_inpatient,diabetesmed
102,pioglitazone,acarbose
103,diag_3,insulin
104,glimepiride,miglitol
105,time_in_hospital,diag_3
106,a1cresult,rosiglitazone
107,age,diabetesmed
108,time_in_hospital,number_emergency
109,diag_2,glyburide
110,diag_3,glyburide
111,gender,diag_1
112,gender,num_medications
113,number_inpatient,pioglitazone
114,number_diagnoses,max_glu_serum
115,number_diagnoses,glimepiride_pioglitazone
116,number_inpatient,a1cresult
117,diag_1,insulin
118,race,number_outpatient
119,age,num_procedures
120,race,num_medications
121,num_procedures,number_emergency
122,number_inpatient,glyburide
123,max_glu_serum,a1cresult
124,num_medications,diag_2
125,age,metformin
126,diag_1,readmitted
127,number_diagnoses,metformin
128,num_procedures,number_inpatient
129,age,number_inpatient
130,pioglitazone,rosiglitazone
131,glimepiride,glyburide
132,number_inpatient,metformin
133,age,diag_2
134,num_procedures,diag_3
135,num_medications,diag_1
136,glimepiride,glipizide
137,num_procedures,max_glu_serum
138,glyburide,insulin
139,age,insulin
140,diag_1,a1cresult
141,age,diag_3
142,num_procedures,diag_2
143,age,number_emergency
144,race,number_diagnoses
145,num_lab_procedures,diag_1
146,glipizide,glyburide
147,num_procedures,diag_1
148,num_lab_procedures,max_glu_serum
149,age,a1cresult
150,race,age
