,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,num_medications,number_diagnoses
11,number_emergency,number_inpatient
12,num_medications,change
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,pioglitazone,change
17,age,number_diagnoses
18,rosiglitazone,change
19,num_medications,insulin
20,glipizide,change
21,num_medications,diabetesmed
22,time_in_hospital,num_procedures
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_inpatient,number_diagnoses
33,number_outpatient,number_inpatient
34,time_in_hospital,change
35,number_diagnoses,readmitted
36,number_outpatient,number_emergency
37,number_emergency,readmitted
38,num_lab_procedures,insulin
39,metformin,rosiglitazone
40,a1cresult,change
41,time_in_hospital,insulin
42,age,time_in_hospital
43,a1cresult,insulin
44,number_outpatient,number_diagnoses
45,diag_2,diag_3
46,number_diagnoses,insulin
47,diag_3,number_diagnoses
48,number_outpatient,readmitted
49,diag_2,number_diagnoses
50,a1cresult,diabetesmed
51,repaglinide,change
52,metformin,glipizide
53,time_in_hospital,number_inpatient
54,age,glyburide
55,diag_1,diag_3
56,number_inpatient,insulin
57,repaglinide,diabetesmed
58,num_medications,metformin
59,time_in_hospital,a1cresult
60,time_in_hospital,diabetesmed
61,num_medications,pioglitazone
62,num_medications,number_inpatient
63,num_lab_procedures,change
64,num_medications,glipizide
65,metformin,pioglitazone
66,num_procedures,number_diagnoses
67,gender,num_procedures
68,num_lab_procedures,num_procedures
69,time_in_hospital,diag_1
70,nateglinide,change
71,number_emergency,number_diagnoses
72,num_medications,glimepiride
73,age,repaglinide
74,time_in_hospital,diag_2
75,diabetesmed,readmitted
76,number_diagnoses,change
77,diag_1,metformin
78,num_medications,rosiglitazone
79,acarbose,change
80,glimepiride,pioglitazone
81,age,glipizide
82,number_outpatient,max_glu_serum
83,num_medications,readmitted
84,time_in_hospital,readmitted
85,nateglinide,diabetesmed
86,change,readmitted
87,glyburide_metformin,change
88,number_diagnoses,repaglinide
89,glyburide_metformin,diabetesmed
90,number_emergency,insulin
91,time_in_hospital,diag_3
92,metformin,glimepiride
93,a1cresult,metformin
94,glipizide,pioglitazone
95,glipizide,rosiglitazone
96,glimepiride,rosiglitazone
97,num_lab_procedures,readmitted
98,num_lab_procedures,diabetesmed
99,number_emergency,change
100,race,a1cresult
101,race,insulin
102,pioglitazone,glyburide_metformin
103,num_lab_procedures,number_inpatient
104,insulin,readmitted
105,num_lab_procedures,diag_3
106,num_medications,number_outpatient
107,number_inpatient,diabetesmed
108,time_in_hospital,repaglinide
109,number_inpatient,max_glu_serum
110,number_emergency,diag_2
111,age,glimepiride
112,number_emergency,max_glu_serum
113,repaglinide,miglitol
114,diag_3,insulin
115,time_in_hospital,max_glu_serum
116,acarbose,diabetesmed
117,glyburide,rosiglitazone
118,a1cresult,repaglinide
119,number_emergency,diabetesmed
120,number_diagnoses,diabetesmed
121,race,number_emergency
122,gender,glyburide
123,repaglinide,readmitted
124,number_emergency,diag_3
125,gender,glipizide
126,repaglinide,acarbose
127,glyburide,pioglitazone
128,num_medications,glyburide
