,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,number_emergency,number_inpatient
6,metformin,change
7,time_in_hospital,num_lab_procedures
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,age,number_diagnoses
17,rosiglitazone,change
18,num_medications,insulin
19,glipizide,change
20,pioglitazone,change
21,num_medications,diabetesmed
22,time_in_hospital,num_procedures
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_diagnoses,readmitted
33,time_in_hospital,insulin
34,time_in_hospital,change
35,number_emergency,readmitted
36,age,time_in_hospital
37,number_inpatient,number_diagnoses
38,a1cresult,change
39,a1cresult,insulin
40,number_outpatient,number_inpatient
41,number_outpatient,number_diagnoses
42,diag_2,diag_3
43,number_outpatient,readmitted
44,number_outpatient,number_emergency
45,metformin,rosiglitazone
46,num_lab_procedures,insulin
47,a1cresult,diabetesmed
48,number_diagnoses,insulin
49,metformin,glipizide
50,time_in_hospital,number_inpatient
51,diag_3,number_diagnoses
52,metformin,pioglitazone
53,age,glyburide
54,repaglinide,change
55,time_in_hospital,a1cresult
56,repaglinide,diabetesmed
57,time_in_hospital,diabetesmed
58,num_medications,pioglitazone
59,diag_2,number_diagnoses
60,time_in_hospital,diag_1
61,num_medications,number_inpatient
62,number_inpatient,insulin
63,gender,num_procedures
64,num_procedures,number_diagnoses
65,diag_1,diag_3
66,diag_1,metformin
67,num_lab_procedures,change
68,diabetesmed,readmitted
69,num_medications,rosiglitazone
70,number_emergency,change
71,num_medications,metformin
72,number_emergency,number_diagnoses
73,time_in_hospital,readmitted
74,num_lab_procedures,num_procedures
75,nateglinide,change
76,a1cresult,metformin
77,acarbose,change
78,age,repaglinide
79,change,readmitted
80,glimepiride,pioglitazone
81,time_in_hospital,diag_2
82,glimepiride,rosiglitazone
83,number_emergency,insulin
84,num_lab_procedures,number_inpatient
85,nateglinide,diabetesmed
86,num_medications,glipizide
87,num_medications,glimepiride
88,glyburide_metformin,diabetesmed
89,glipizide,pioglitazone
90,race,number_emergency
91,number_diagnoses,change
92,number_emergency,diag_2
93,metformin,glimepiride
94,glyburide,rosiglitazone
95,time_in_hospital,diag_3
96,num_medications,glyburide
97,glyburide_metformin,change
98,number_diagnoses,repaglinide
99,glipizide,rosiglitazone
100,num_medications,number_outpatient
101,age,glipizide
102,time_in_hospital,repaglinide
103,num_medications,a1cresult
104,num_medications,readmitted
105,number_outpatient,max_glu_serum
106,gender,glyburide
107,number_emergency,diag_3
108,number_inpatient,change
109,repaglinide,miglitol
110,insulin,readmitted
111,acarbose,miglitol
112,num_lab_procedures,diag_3
113,number_emergency,max_glu_serum
114,glyburide,pioglitazone
115,age,glimepiride
116,race,insulin
117,num_medications,acarbose
118,age,num_medications
119,acarbose,diabetesmed
120,a1cresult,glimepiride
121,glipizide,acarbose
122,glimepiride,troglitazone
123,num_lab_procedures,diabetesmed
124,pioglitazone,glyburide_metformin
125,number_inpatient,max_glu_serum
126,diag_3,insulin
127,a1cresult,repaglinide
128,gender,glipizide
129,race,a1cresult
130,repaglinide,readmitted
