,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,number_emergency,number_inpatient
6,time_in_hospital,num_lab_procedures
7,metformin,change
8,num_medications,number_diagnoses
9,num_medications,change
10,metformin,diabetesmed
11,time_in_hospital,number_diagnoses
12,num_lab_procedures,a1cresult
13,num_lab_procedures,num_medications
14,glipizide,diabetesmed
15,pioglitazone,change
16,metformin,glyburide
17,number_inpatient,readmitted
18,glipizide,change
19,rosiglitazone,change
20,num_medications,insulin
21,age,number_diagnoses
22,num_lab_procedures,number_diagnoses
23,time_in_hospital,num_procedures
24,glyburide,diabetesmed
25,num_medications,diabetesmed
26,glyburide,change
27,num_medications,rosiglitazone
28,time_in_hospital,change
29,rosiglitazone,diabetesmed
30,pioglitazone,diabetesmed
31,max_glu_serum,acarbose
32,number_diagnoses,readmitted
33,diag_1,diag_2
34,number_diagnoses,insulin
35,time_in_hospital,diag_1
36,glimepiride,change
37,diag_2,diag_3
38,age,glimepiride
39,metformin,glipizide
40,number_emergency,readmitted
41,metformin,pioglitazone
42,glimepiride,diabetesmed
43,number_inpatient,number_diagnoses
44,time_in_hospital,rosiglitazone
45,num_medications,number_outpatient
46,number_outpatient,number_inpatient
47,num_medications,metformin
48,num_medications,pioglitazone
49,diag_2,insulin
50,num_medications,number_inpatient
51,a1cresult,diabetesmed
52,age,time_in_hospital
53,number_emergency,number_diagnoses
54,time_in_hospital,insulin
55,metformin,glimepiride
56,number_emergency,diag_2
57,diag_1,metformin
58,time_in_hospital,diabetesmed
59,number_emergency,change
60,metformin,rosiglitazone
61,a1cresult,change
62,num_lab_procedures,change
63,diag_1,diag_3
64,gender,change
65,insulin,glyburide_metformin
66,num_lab_procedures,readmitted
67,max_glu_serum,tolazamide
68,diabetesmed,readmitted
69,repaglinide,change
70,age,max_glu_serum
71,repaglinide,nateglinide
72,repaglinide,pioglitazone
73,race,diag_3
74,num_procedures,number_diagnoses
75,num_medications,glipizide
76,time_in_hospital,diag_3
77,num_procedures,acarbose
78,number_outpatient,number_diagnoses
79,num_lab_procedures,rosiglitazone
80,a1cresult,insulin
81,num_lab_procedures,number_inpatient
82,time_in_hospital,a1cresult
83,glyburide_metformin,readmitted
84,diag_2,number_diagnoses
85,diag_3,insulin
86,diag_1,glyburide
87,metformin,acarbose
88,number_outpatient,max_glu_serum
89,time_in_hospital,glyburide
90,a1cresult,glimepiride
91,num_medications,readmitted
92,diag_3,change
93,num_medications,nateglinide
94,gender,num_procedures
95,gender,diabetesmed
96,repaglinide,diabetesmed
97,number_outpatient,readmitted
98,number_outpatient,diabetesmed
99,glimepiride,pioglitazone
100,time_in_hospital,max_glu_serum
101,glipizide,pioglitazone
102,age,glipizide
103,number_outpatient,diag_3
104,num_lab_procedures,insulin
105,nateglinide,change
106,glipizide,rosiglitazone
107,time_in_hospital,number_inpatient
108,a1cresult,chlorpropamide
109,number_emergency,insulin
110,glyburide_metformin,diabetesmed
111,acarbose,change
112,number_outpatient,number_emergency
113,num_lab_procedures,diag_3
114,time_in_hospital,repaglinide
115,change,readmitted
116,age,glyburide
117,number_emergency,diabetesmed
118,number_emergency,diag_3
119,age,readmitted
120,diag_1,nateglinide
121,num_medications,glyburide
122,num_lab_procedures,acarbose
123,nateglinide,diabetesmed
124,gender,max_glu_serum
125,a1cresult,metformin
126,race,diabetesmed
127,number_diagnoses,diabetesmed
128,diag_3,number_diagnoses
129,age,repaglinide
