,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,diabetesmed,change
3,num_medications,num_procedures
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,num_medications,num_lab_procedures
7,number_inpatient,number_emergency
8,metformin,change
9,num_medications,number_diagnoses
10,metformin,diabetesmed
11,a1cresult,num_lab_procedures
12,num_medications,insulin
13,time_in_hospital,number_diagnoses
14,num_medications,change
15,age,number_diagnoses
16,time_in_hospital,num_procedures
17,diabetesmed,glipizide
18,num_medications,diabetesmed
19,rosiglitazone,change
20,number_inpatient,readmitted
21,diabetesmed,glyburide
22,glyburide,change
23,number_diagnoses,num_lab_procedures
24,glipizide,change
25,pioglitazone,change
26,diag_3,number_diagnoses
27,pioglitazone,diabetesmed
28,diag_3,diag_2
29,rosiglitazone,diabetesmed
30,metformin,glyburide
31,diag_1,diag_2
32,glimepiride,change
33,diabetesmed,glimepiride
34,diag_3,diag_1
35,number_outpatient,number_emergency
36,time_in_hospital,insulin
37,gender,num_procedures
38,repaglinide,diabetesmed
39,number_inpatient,number_diagnoses
40,insulin,num_lab_procedures
41,insulin,a1cresult
42,insulin,number_diagnoses
43,glipizide_metformin,glyburide_metformin
44,number_inpatient,number_outpatient
45,time_in_hospital,change
46,repaglinide,change
47,time_in_hospital,age
48,readmitted,number_diagnoses
49,number_outpatient,number_diagnoses
50,rosiglitazone,metformin
51,a1cresult,change
52,max_glu_serum,number_outpatient
53,nateglinide,miglitol
54,repaglinide,age
55,race,number_emergency
56,diabetesmed,a1cresult
57,metformin,glipizide
58,readmitted,number_emergency
59,readmitted,number_outpatient
60,time_in_hospital,a1cresult
61,diag_2,number_diagnoses
62,max_glu_serum,number_inpatient
63,acarbose,change
64,age,glyburide
65,repaglinide,number_diagnoses
66,time_in_hospital,number_inpatient
67,diag_3,number_emergency
68,gender,glyburide
69,pioglitazone,num_medications
70,number_diagnoses,num_procedures
71,num_medications,metformin
72,time_in_hospital,diabetesmed
73,repaglinide,time_in_hospital
74,repaglinide,pioglitazone
75,num_medications,number_inpatient
76,diag_3,insulin
77,num_medications,rosiglitazone
78,number_inpatient,insulin
79,diag_3,time_in_hospital
80,repaglinide,a1cresult
81,time_in_hospital,diag_1
82,max_glu_serum,number_emergency
83,num_procedures,num_lab_procedures
84,metformin,a1cresult
85,pioglitazone,glimepiride
86,gender,acarbose
87,readmitted,diabetesmed
88,gender,glipizide
89,glipizide,age
90,change,num_lab_procedures
91,number_diagnoses,number_emergency
92,num_medications,glipizide
93,diag_3,num_lab_procedures
94,pioglitazone,metformin
95,time_in_hospital,readmitted
96,num_medications,number_outpatient
97,diag_1,metformin
98,acarbose,diabetesmed
99,diag_3,max_glu_serum
100,max_glu_serum,age
101,glyburide_metformin,number_emergency
102,gender,a1cresult
103,insulin,number_emergency
104,time_in_hospital,diag_2
105,nateglinide,diabetesmed
106,troglitazone,rosiglitazone
107,gender,rosiglitazone
108,diabetesmed,glyburide_metformin
109,number_diagnoses,change
110,repaglinide,readmitted
111,pioglitazone,glipizide
112,num_medications,readmitted
113,race,diag_2
114,glyburide_metformin,change
115,age,glimepiride
116,diag_3,number_inpatient
117,race,nateglinide
118,race,a1cresult
119,gender,repaglinide
120,num_medications,glyburide
121,race,insulin
122,diabetesmed,num_lab_procedures
123,metformin,glimepiride
124,tolbutamide,age
125,number_emergency,change
126,acarbose,number_outpatient
127,repaglinide,acarbose
128,readmitted,change
129,max_glu_serum,acarbose
130,chlorpropamide,readmitted
131,max_glu_serum,time_in_hospital
132,diag_3,number_outpatient
133,readmitted,num_lab_procedures
134,acarbose,num_medications
135,pioglitazone,glyburide_metformin
136,acarbose,glimepiride
137,acarbose,pioglitazone
138,num_medications,glimepiride
139,nateglinide,change
140,rosiglitazone,glyburide
141,diag_3,a1cresult
142,diag_3,glyburide_metformin
143,rosiglitazone,glipizide
144,number_inpatient,num_lab_procedures
145,diag_2,number_emergency
146,max_glu_serum,tolazamide
147,repaglinide,num_medications
148,time_in_hospital,glyburide
149,acarbose,rosiglitazone
150,troglitazone,change
151,repaglinide,rosiglitazone
152,acarbose,glyburide
153,readmitted,nateglinide
154,diag_1,number_emergency
155,max_glu_serum,readmitted
156,miglitol,glimepiride
157,number_diagnoses,glyburide
158,number_emergency,glyburide
159,insulin,metformin
160,rosiglitazone,number_diagnoses
161,gender,tolazamide
162,gender,number_emergency
163,diag_3,tolazamide
164,pioglitazone,number_inpatient
165,max_glu_serum,glyburide_metformin
166,readmitted,metformin
167,max_glu_serum,nateglinide
168,insulin,glipizide
169,diag_3,rosiglitazone
170,diag_2,glyburide
171,glipizide,glyburide_metformin
172,repaglinide,glipizide
173,race,pioglitazone
174,diag_3,pioglitazone
175,diag_3,chlorpropamide
176,race,glyburide
177,diag_1,readmitted
178,diag_3,readmitted
179,race,rosiglitazone
180,gender,diag_2
181,gender,time_in_hospital
182,number_inpatient,glyburide
183,race,readmitted
184,metformin,num_procedures
185,readmitted,num_procedures
186,age,num_procedures
187,metformin,num_lab_procedures
188,age,change
189,max_glu_serum,glimepiride
190,repaglinide,glyburide
191,number_emergency,num_procedures
192,race,acarbose
193,race,max_glu_serum
194,diag_1,num_medications
195,diag_3,glyburide
196,number_inpatient,age
197,number_inpatient,a1cresult
198,diag_1,insulin
199,diag_3,num_medications
200,number_inpatient,metformin
201,pioglitazone,rosiglitazone
202,race,number_outpatient
203,diag_2,age
204,num_medications,diag_2
205,metformin,number_diagnoses
206,insulin,glyburide
207,diag_1,a1cresult
208,metformin,age
209,glimepiride,glyburide
210,number_inpatient,num_procedures
211,glipizide,glimepiride
212,race,gender
213,gender,diag_3
214,max_glu_serum,number_diagnoses
215,max_glu_serum,a1cresult
216,race,num_medications
217,gender,age
218,insulin,age
219,gender,diag_1
220,diag_1,num_lab_procedures
221,diag_1,num_procedures
222,age,number_emergency
223,diag_2,num_procedures
224,glipizide,glyburide
225,diag_3,num_procedures
226,race,number_diagnoses
227,max_glu_serum,num_procedures
228,a1cresult,age
229,diag_3,age
230,max_glu_serum,num_lab_procedures
231,race,age
