,level_0,level_1
0,number_emergency,number_inpatient
1,num_lab_procedures,a1cresult
2,diabetesmed,insulin
3,time_in_hospital,num_medications
4,number_inpatient,readmitted
5,num_lab_procedures,time_in_hospital
6,age,number_diagnoses
7,diabetesmed,change
8,insulin,change
9,num_procedures,num_medications
10,num_lab_procedures,num_medications
11,metformin,change
12,metformin,diabetesmed
13,number_diagnoses,num_medications
14,num_lab_procedures,number_diagnoses
15,number_diagnoses,time_in_hospital
16,glipizide,diabetesmed
17,diag_1,diag_2
18,metformin,glyburide
19,pioglitazone,change
20,glyburide,diabetesmed
21,rosiglitazone,change
22,glipizide,change
23,glyburide,change
24,number_outpatient,number_inpatient
25,number_diagnoses,readmitted
26,number_emergency,readmitted
27,number_inpatient,number_diagnoses
28,pioglitazone,diabetesmed
29,num_medications,change
30,number_outpatient,number_emergency
31,time_in_hospital,num_procedures
32,metformin,rosiglitazone
33,rosiglitazone,diabetesmed
34,num_medications,insulin
35,number_outpatient,number_diagnoses
36,diabetesmed,num_medications
37,diag_2,diag_3
38,diag_2,number_diagnoses
39,age,glyburide
40,glimepiride,diabetesmed
41,glimepiride,change
42,diag_3,number_diagnoses
43,metformin,glipizide
44,glyburide_metformin,glipizide_metformin
45,number_outpatient,readmitted
46,number_emergency,number_diagnoses
47,age,time_in_hospital
48,a1cresult,insulin
49,num_lab_procedures,insulin
50,metformin,pioglitazone
51,diag_1,diag_3
52,diag_1,metformin
53,number_diagnoses,insulin
54,glipizide,pioglitazone
55,a1cresult,change
56,a1cresult,metformin
57,glimepiride,rosiglitazone
58,pioglitazone,num_medications
59,a1cresult,diabetesmed
60,race,a1cresult
61,number_inpatient,time_in_hospital
62,time_in_hospital,insulin
63,metformin,num_medications
64,time_in_hospital,change
65,repaglinide,diabetesmed
66,age,glipizide
67,diag_1,time_in_hospital
68,number_inpatient,num_medications
69,age,repaglinide
70,number_outpatient,max_glu_serum
71,metformin,glimepiride
72,glipizide,rosiglitazone
73,repaglinide,change
74,number_emergency,diag_3
75,gender,num_procedures
76,a1cresult,time_in_hospital
77,number_inpatient,insulin
78,readmitted,diabetesmed
79,num_lab_procedures,num_procedures
80,number_diagnoses,repaglinide
81,glimepiride,pioglitazone
82,number_emergency,max_glu_serum
83,num_lab_procedures,change
84,number_diagnoses,num_procedures
85,glyburide,rosiglitazone
86,number_emergency,insulin
87,glipizide,num_medications
88,num_lab_procedures,diag_3
89,number_outpatient,num_medications
90,num_lab_procedures,number_inpatient
91,num_lab_procedures,readmitted
92,diag_3,time_in_hospital
93,a1cresult,repaglinide
94,readmitted,time_in_hospital
95,age,glimepiride
96,rosiglitazone,num_medications
97,gender,glipizide
98,readmitted,change
99,readmitted,num_medications
100,diag_2,time_in_hospital
101,number_inpatient,max_glu_serum
102,number_diagnoses,change
103,gender,glyburide
104,glimepiride,acarbose
105,readmitted,insulin
106,glyburide_metformin,diabetesmed
107,time_in_hospital,diabetesmed
108,nateglinide,diabetesmed
109,glipizide,acarbose
110,number_outpatient,acarbose
111,glimepiride,miglitol
112,pioglitazone,glyburide_metformin
113,age,num_lab_procedures
114,glimepiride,num_medications
115,diag_3,insulin
116,diag_3,a1cresult
117,age,readmitted
118,repaglinide,time_in_hospital
119,acarbose,change
120,glyburide,num_medications
121,glimepiride,troglitazone
122,max_glu_serum,time_in_hospital
123,race,insulin
124,nateglinide,change
125,number_emergency,change
126,age,max_glu_serum
127,acarbose,glyburide_metformin
128,pioglitazone,readmitted
129,pioglitazone,acarbose
130,repaglinide,pioglitazone
131,glyburide_metformin,change
132,number_emergency,diag_2
133,age,number_outpatient
134,num_lab_procedures,repaglinide
135,diag_2,metformin
136,pioglitazone,metformin_pioglitazone
137,nateglinide,pioglitazone
138,max_glu_serum,acarbose
139,number_emergency,diabetesmed
140,number_outpatient,diag_2
141,repaglinide,acarbose
142,acarbose,diabetesmed
143,gender,acarbose
144,age,num_medications
145,race,number_emergency
146,gender,a1cresult
147,max_glu_serum,readmitted
148,num_lab_procedures,diabetesmed
149,metformin,nateglinide
150,glyburide,pioglitazone
151,a1cresult,num_medications
152,gender,tolazamide
153,repaglinide,num_medications
154,glipizide,readmitted
155,age,nateglinide
156,nateglinide,num_medications
157,number_diagnoses,diabetesmed
158,number_inpatient,diag_2
159,repaglinide,readmitted
160,race,num_lab_procedures
161,number_emergency,glyburide_metformin
162,diag_2,insulin
163,metformin,miglitol
164,age,chlorpropamide
165,number_inpatient,diabetesmed
166,number_inpatient,diag_3
167,a1cresult,glipizide
168,metformin,acarbose
169,a1cresult,glimepiride
170,nateglinide,glimepiride
171,number_outpatient,diag_3
172,acarbose,readmitted
173,number_emergency,repaglinide
174,gender,chlorpropamide
175,a1cresult,rosiglitazone
176,glyburide,time_in_hospital
177,diag_3,change
178,glipizide,time_in_hospital
179,tolbutamide,num_medications
180,number_inpatient,repaglinide
181,diag_1,pioglitazone
182,number_outpatient,glipizide
183,age,acarbose
184,age,miglitol
185,glyburide,acarbose
186,diag_2,change
187,tolbutamide,time_in_hospital
188,glimepiride,time_in_hospital
189,chlorpropamide,diabetesmed
190,glyburide,glipizide_metformin
191,number_emergency,num_medications
192,number_outpatient,change
193,number_diagnoses,nateglinide
194,number_outpatient,diabetesmed
195,rosiglitazone,readmitted
196,glyburide_metformin,num_medications
197,num_lab_procedures,diag_2
198,a1cresult,miglitol
199,number_inpatient,change
200,number_outpatient,repaglinide
201,number_diagnoses,tolazamide
202,acarbose,num_procedures
203,number_inpatient,glimepiride
204,gender,max_glu_serum
205,diag_3,glipizide
206,repaglinide,glipizide
207,nateglinide,glipizide
208,number_emergency,rosiglitazone
209,gender,number_outpatient
210,number_outpatient,metformin
211,chlorpropamide,glipizide
212,number_inpatient,diag_1
213,num_lab_procedures,pioglitazone
214,diag_3,acarbose
215,race,num_procedures
216,a1cresult,chlorpropamide
217,race,pioglitazone
218,gender,diag_3
219,diag_2,chlorpropamide
220,gender,num_medications
221,num_lab_procedures,rosiglitazone
222,diag_1,diabetesmed
223,diag_2,rosiglitazone
224,number_diagnoses,rosiglitazone
225,max_glu_serum,glyburide_metformin
226,glipizide,insulin
227,num_lab_procedures,glyburide_metformin
228,race,glimepiride
229,chlorpropamide,insulin
230,number_inpatient,rosiglitazone
231,diag_1,max_glu_serum
232,diag_1,glimepiride
233,max_glu_serum,nateglinide
234,race,glyburide
235,number_outpatient,glimepiride
236,a1cresult,readmitted
237,glyburide,glyburide_metformin
238,nateglinide,glyburide
239,number_diagnoses,a1cresult
240,race,diag_1
241,gender,time_in_hospital
242,diag_1,change
243,number_outpatient,num_procedures
244,max_glu_serum,repaglinide
245,number_diagnoses,chlorpropamide
246,metformin,insulin
247,repaglinide,glyburide
248,age,diabetesmed
249,age,change
250,number_inpatient,pioglitazone
251,gender,number_emergency
252,race,max_glu_serum
253,race,acarbose
254,number_outpatient,a1cresult
255,number_diagnoses,glipizide
256,age,diag_1
257,metformin,readmitted
258,diag_2,glipizide
259,age,num_procedures
260,diag_3,num_medications
261,gender,diag_2
262,race,readmitted
263,number_diagnoses,glyburide
264,metformin,glyburide_metformin
265,metformin,num_procedures
266,gender,readmitted
267,number_inpatient,glipizide
268,glipizide,glyburide_metformin
269,number_emergency,glyburide
270,max_glu_serum,metformin
271,diag_2,glyburide
272,readmitted,num_procedures
273,race,gender
274,max_glu_serum,glimepiride
275,diag_1,insulin
276,number_emergency,num_procedures
277,diag_3,glyburide
278,diag_1,num_medications
279,race,num_medications
280,race,number_outpatient
281,number_inpatient,glyburide
282,glyburide,insulin
283,diag_3,num_procedures
284,diag_1,readmitted
285,diag_2,num_medications
286,age,number_inpatient
287,gender,age
288,age,insulin
289,num_lab_procedures,metformin
290,number_diagnoses,max_glu_serum
291,max_glu_serum,num_procedures
292,max_glu_serum,a1cresult
293,number_inpatient,num_procedures
294,number_inpatient,a1cresult
295,age,metformin
296,diag_2,num_procedures
297,pioglitazone,rosiglitazone
298,gender,diag_1
299,glimepiride,glyburide
300,diag_1,num_procedures
301,glimepiride,glipizide
302,number_inpatient,metformin
303,num_lab_procedures,diag_1
304,diag_1,a1cresult
305,age,diag_2
306,race,number_diagnoses
307,age,diag_3
308,number_diagnoses,metformin
309,age,number_emergency
310,glipizide,glyburide
311,age,a1cresult
312,num_lab_procedures,max_glu_serum
313,race,age
