,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,metformin,change
8,num_medications,number_diagnoses
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,number_emergency,number_inpatient
12,time_in_hospital,number_diagnoses
13,num_medications,change
14,num_medications,insulin
15,time_in_hospital,num_procedures
16,age,number_diagnoses
17,glipizide,diabetesmed
18,num_medications,diabetesmed
19,pioglitazone,change
20,glyburide,diabetesmed
21,number_inpatient,readmitted
22,glipizide,change
23,rosiglitazone,change
24,num_lab_procedures,number_diagnoses
25,glyburide,change
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,diag_1,diag_2
30,glimepiride,diabetesmed
31,glimepiride,change
32,time_in_hospital,insulin
33,number_inpatient,number_diagnoses
34,number_outpatient,number_inpatient
35,time_in_hospital,change
36,age,time_in_hospital
37,metformin,rosiglitazone
38,a1cresult,insulin
39,number_outpatient,number_emergency
40,number_diagnoses,readmitted
41,number_outpatient,number_diagnoses
42,num_lab_procedures,insulin
43,number_diagnoses,insulin
44,diag_2,diag_3
45,number_emergency,readmitted
46,a1cresult,change
47,diag_3,number_diagnoses
48,metformin,glipizide
49,age,glyburide
50,diag_2,number_diagnoses
51,a1cresult,diabetesmed
52,repaglinide,change
53,number_outpatient,readmitted
54,time_in_hospital,diag_1
55,num_medications,metformin
56,repaglinide,diabetesmed
57,time_in_hospital,number_inpatient
58,time_in_hospital,a1cresult
59,diag_1,diag_3
60,gender,num_procedures
61,num_procedures,number_diagnoses
62,number_inpatient,insulin
63,nateglinide,change
64,num_medications,pioglitazone
65,num_medications,number_inpatient
66,time_in_hospital,diabetesmed
67,num_lab_procedures,num_procedures
68,num_lab_procedures,change
69,num_medications,glipizide
70,age,repaglinide
71,num_medications,glimepiride
72,num_medications,rosiglitazone
73,diabetesmed,readmitted
74,number_emergency,insulin
75,number_diagnoses,change
76,metformin,pioglitazone
77,number_emergency,number_diagnoses
78,metformin,glimepiride
79,time_in_hospital,diag_2
80,glimepiride,pioglitazone
81,glipizide,pioglitazone
82,diag_1,metformin
83,num_medications,number_outpatient
84,a1cresult,metformin
85,acarbose,change
86,nateglinide,diabetesmed
87,time_in_hospital,readmitted
88,glimepiride,rosiglitazone
89,num_medications,readmitted
90,glyburide_metformin,diabetesmed
91,age,glipizide
92,number_outpatient,max_glu_serum
93,number_diagnoses,repaglinide
94,time_in_hospital,diag_3
95,insulin,readmitted
96,num_lab_procedures,number_inpatient
97,diag_3,insulin
98,glipizide,acarbose
99,change,readmitted
100,glyburide,rosiglitazone
101,glyburide_metformin,glipizide_metformin
102,race,insulin
103,num_medications,glyburide
104,glyburide_metformin,change
105,num_lab_procedures,readmitted
106,glipizide,rosiglitazone
107,race,a1cresult
108,age,glimepiride
109,nateglinide,miglitol
110,diag_3,a1cresult
111,gender,glipizide
112,time_in_hospital,repaglinide
113,pioglitazone,glyburide_metformin
114,number_emergency,max_glu_serum
115,acarbose,diabetesmed
116,number_emergency,diabetesmed
117,number_emergency,diag_3
118,num_medications,nateglinide
119,time_in_hospital,glyburide
120,time_in_hospital,max_glu_serum
121,pioglitazone,acarbose
122,number_emergency,diag_2
123,number_emergency,change
124,num_procedures,insulin
125,gender,glyburide
126,pioglitazone,metformin_pioglitazone
127,acarbose,miglitol
128,num_lab_procedures,diag_2
129,num_medications,repaglinide
130,num_lab_procedures,diag_3
131,number_inpatient,max_glu_serum
132,number_outpatient,diag_2
133,number_inpatient,diabetesmed
134,number_inpatient,change
135,a1cresult,glimepiride
136,race,number_emergency
137,nateglinide,pioglitazone
138,glyburide,pioglitazone
139,acarbose,readmitted
140,num_medications,a1cresult
141,number_inpatient,diag_2
142,num_lab_procedures,diabetesmed
143,glimepiride,troglitazone
144,glimepiride,acarbose
145,a1cresult,glipizide
146,diag_1,glyburide_metformin
147,age,max_glu_serum
148,num_procedures,glimepiride
149,race,change
150,glimepiride,insulin
151,age,nateglinide
152,glipizide,readmitted
153,repaglinide,pioglitazone
154,time_in_hospital,glimepiride
155,age,number_outpatient
156,a1cresult,repaglinide
157,num_lab_procedures,glipizide
158,number_outpatient,diag_1
159,diag_2,insulin
160,number_diagnoses,diabetesmed
161,age,num_lab_procedures
162,num_procedures,change
163,gender,acarbose
164,nateglinide,rosiglitazone
165,max_glu_serum,acarbose
166,age,num_medications
167,age,acarbose
168,num_medications,acarbose
169,max_glu_serum,glyburide_metformin
170,number_inpatient,glimepiride
171,num_procedures,number_outpatient
172,gender,number_outpatient
173,metformin,readmitted
174,gender,time_in_hospital
175,chlorpropamide,insulin
176,max_glu_serum,nateglinide
177,gender,diag_2
178,diag_3,pioglitazone
179,metformin,glyburide_metformin
180,race,max_glu_serum
181,race,readmitted
182,number_inpatient,rosiglitazone
183,diag_1,diabetesmed
184,race,glyburide
185,number_outpatient,glimepiride
186,gender,number_emergency
187,age,diabetesmed
188,max_glu_serum,repaglinide
189,number_outpatient,a1cresult
190,nateglinide,glyburide
191,glipizide,insulin
192,diag_2,glyburide
193,number_emergency,glyburide
194,repaglinide,glyburide
195,number_inpatient,glipizide
196,number_inpatient,pioglitazone
197,diag_1,readmitted
198,diag_1,change
199,max_glu_serum,metformin
200,max_glu_serum,glimepiride
201,glipizide,glyburide_metformin
202,number_diagnoses,glyburide
203,diag_3,glipizide
204,number_inpatient,glyburide
205,num_procedures,number_emergency
206,race,gender
207,age,change
208,num_procedures,readmitted
209,gender,age
210,diag_3,glyburide
211,age,num_procedures
212,race,number_outpatient
213,num_procedures,metformin
214,num_medications,diag_3
215,number_diagnoses,max_glu_serum
216,age,number_inpatient
217,num_lab_procedures,metformin
218,num_medications,diag_1
219,num_medications,diag_2
220,max_glu_serum,a1cresult
221,race,num_medications
222,number_inpatient,a1cresult
223,gender,diag_1
224,num_procedures,number_inpatient
225,diag_1,insulin
226,number_inpatient,metformin
227,age,metformin
228,glyburide,insulin
229,pioglitazone,rosiglitazone
230,num_procedures,diag_3
231,glimepiride,glyburide
232,diag_1,a1cresult
233,num_lab_procedures,diag_1
234,number_diagnoses,metformin
235,age,insulin
236,age,diag_2
237,num_procedures,max_glu_serum
238,glimepiride,glipizide
239,race,number_diagnoses
240,num_procedures,diag_2
241,age,number_emergency
242,age,diag_3
243,num_procedures,diag_1
244,glipizide,glyburide
245,age,a1cresult
246,num_lab_procedures,max_glu_serum
247,race,age
