,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,number_emergency,number_inpatient
7,time_in_hospital,num_lab_procedures
8,num_lab_procedures,num_medications
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,num_medications,number_diagnoses
12,num_medications,change
13,glipizide,change
14,pioglitazone,change
15,glipizide,diabetesmed
16,time_in_hospital,number_diagnoses
17,num_medications,insulin
18,number_inpatient,readmitted
19,time_in_hospital,num_procedures
20,rosiglitazone,change
21,glyburide,diabetesmed
22,num_medications,diabetesmed
23,glyburide,change
24,pioglitazone,diabetesmed
25,age,number_diagnoses
26,glimepiride,change
27,rosiglitazone,diabetesmed
28,number_outpatient,number_inpatient
29,metformin,glyburide
30,number_outpatient,number_emergency
31,metformin,glipizide
32,num_lab_procedures,number_diagnoses
33,diag_1,diag_2
34,a1cresult,insulin
35,glimepiride,diabetesmed
36,number_emergency,readmitted
37,age,time_in_hospital
38,number_outpatient,readmitted
39,number_inpatient,number_diagnoses
40,number_diagnoses,insulin
41,number_diagnoses,readmitted
42,a1cresult,change
43,diag_3,number_diagnoses
44,number_outpatient,number_diagnoses
45,number_outpatient,max_glu_serum
46,time_in_hospital,insulin
47,diag_2,number_diagnoses
48,time_in_hospital,change
49,diag_2,diag_3
50,num_procedures,number_diagnoses
51,number_inpatient,insulin
52,num_medications,number_inpatient
53,num_medications,rosiglitazone
54,num_medications,metformin
55,nateglinide,change
56,num_lab_procedures,insulin
57,num_medications,pioglitazone
58,num_medications,glipizide
59,glimepiride,pioglitazone
60,glimepiride,miglitol
61,num_lab_procedures,num_procedures
62,time_in_hospital,number_inpatient
63,num_lab_procedures,diag_2
64,repaglinide,diabetesmed
65,a1cresult,metformin
66,num_lab_procedures,change
67,gender,num_procedures
68,diabetesmed,readmitted
69,diag_1,diag_3
70,metformin,pioglitazone
71,a1cresult,diabetesmed
72,time_in_hospital,diag_1
73,nateglinide,acarbose
74,glipizide,acarbose
75,number_inpatient,max_glu_serum
76,rosiglitazone,acarbose
77,num_medications,readmitted
78,time_in_hospital,diabetesmed
79,glyburide_metformin,diabetesmed
80,age,repaglinide
81,age,nateglinide
82,number_emergency,insulin
83,metformin,rosiglitazone
84,repaglinide,glyburide_metformin
85,time_in_hospital,a1cresult
86,repaglinide,change
87,age,number_outpatient
88,time_in_hospital,diag_2
89,time_in_hospital,max_glu_serum
90,pioglitazone,glyburide_metformin
91,metformin,glimepiride
92,glipizide,rosiglitazone
93,number_emergency,change
94,rosiglitazone,glyburide_metformin
95,age,glyburide
96,number_diagnoses,diabetesmed
97,acarbose,glyburide_metformin
98,repaglinide,pioglitazone
99,number_inpatient,diag_2
100,diag_1,metformin
101,number_diagnoses,change
102,number_diagnoses,nateglinide
103,num_medications,glimepiride
104,glyburide,rosiglitazone
105,nateglinide,diabetesmed
106,acarbose,diabetesmed
107,number_emergency,number_diagnoses
108,race,glyburide_metformin
109,number_emergency,diag_3
110,race,acarbose
111,insulin,readmitted
112,metformin,nateglinide
113,age,num_medications
114,time_in_hospital,readmitted
115,num_lab_procedures,number_inpatient
116,rosiglitazone,tolazamide
117,race,insulin
118,repaglinide,readmitted
119,num_medications,number_outpatient
120,race,number_emergency
121,number_diagnoses,repaglinide
122,num_procedures,insulin
123,num_lab_procedures,readmitted
124,age,glipizide
125,number_emergency,diabetesmed
126,number_outpatient,diag_3
127,diag_2,insulin
