,level_0,level_1
0,diabetesmed,insulin
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,age,number_diagnoses
5,num_procedures,num_medications
6,a1cresult,num_lab_procedures
7,number_diagnoses,num_medications
8,time_in_hospital,num_lab_procedures
9,number_diagnoses,time_in_hospital
10,readmitted,number_inpatient
11,glipizide,diabetesmed
12,diag_1,diag_2
13,num_medications,num_lab_procedures
14,number_emergency,number_inpatient
15,metformin,change
16,rosiglitazone,change
17,glyburide,diabetesmed
18,pioglitazone,change
19,metformin,diabetesmed
20,glipizide,change
21,number_diagnoses,readmitted
22,number_diagnoses,num_lab_procedures
23,glyburide,change
24,num_medications,change
25,num_medications,insulin
26,pioglitazone,diabetesmed
27,time_in_hospital,num_procedures
28,rosiglitazone,diabetesmed
29,diag_3,number_diagnoses
30,glimepiride,change
31,glyburide,metformin
32,diag_2,diag_3
33,number_outpatient,number_diagnoses
34,diabetesmed,num_medications
35,glimepiride,diabetesmed
36,readmitted,number_emergency
37,number_outpatient,readmitted
38,diag_2,number_diagnoses
39,diag_1,diag_3
40,glyburide_metformin,glipizide_metformin
41,number_outpatient,number_emergency
42,number_outpatient,number_inpatient
43,number_diagnoses,number_inpatient
44,age,time_in_hospital
45,age,glyburide
46,rosiglitazone,metformin
47,a1cresult,insulin
48,glipizide,metformin
49,number_diagnoses,insulin
50,a1cresult,change
51,age,repaglinide
52,a1cresult,diabetesmed
53,number_outpatient,max_glu_serum
54,age,glipizide
55,time_in_hospital,insulin
56,a1cresult,time_in_hospital
57,repaglinide,diabetesmed
58,glimepiride,pioglitazone
59,glimepiride,rosiglitazone
60,diag_1,time_in_hospital
61,glipizide,pioglitazone
62,pioglitazone,num_medications
63,time_in_hospital,change
64,number_diagnoses,number_emergency
65,gender,num_procedures
66,race,a1cresult
67,repaglinide,change
68,glipizide,rosiglitazone
69,insulin,num_lab_procedures
70,rosiglitazone,num_medications
71,glimepiride,metformin
72,gender,glyburide
73,diag_2,time_in_hospital
74,nateglinide,change
75,number_diagnoses,num_procedures
76,pioglitazone,glyburide_metformin
77,readmitted,diabetesmed
78,pioglitazone,metformin
79,age,glimepiride
80,glipizide,num_medications
81,number_diagnoses,repaglinide
82,gender,glipizide
83,glyburide,rosiglitazone
84,age,readmitted
85,diag_3,time_in_hospital
86,readmitted,num_lab_procedures
87,glimepiride,num_medications
88,metformin,num_medications
89,diag_1,metformin
90,a1cresult,repaglinide
91,readmitted,time_in_hospital
92,nateglinide,diabetesmed
93,glyburide_metformin,diabetesmed
94,number_inpatient,insulin
95,glipizide,acarbose
96,readmitted,insulin
97,number_outpatient,num_medications
98,glyburide_metformin,change
99,acarbose,change
100,max_glu_serum,number_inpatient
101,max_glu_serum,number_emergency
102,num_medications,number_inpatient
103,time_in_hospital,number_inpatient
104,readmitted,change
105,glyburide,pioglitazone
106,time_in_hospital,diabetesmed
107,diag_3,a1cresult
108,num_procedures,num_lab_procedures
109,glyburide,num_medications
110,a1cresult,metformin
111,number_diagnoses,change
112,repaglinide,readmitted
113,race,number_emergency
114,change,num_lab_procedures
115,diag_3,number_emergency
116,diag_3,num_lab_procedures
117,readmitted,num_medications
118,number_diagnoses,diabetesmed
119,acarbose,readmitted
120,number_outpatient,diag_2
121,max_glu_serum,time_in_hospital
122,pioglitazone,metformin_pioglitazone
123,number_emergency,insulin
124,diag_3,insulin
125,a1cresult,glimepiride
126,race,insulin
127,age,max_glu_serum
128,acarbose,num_medications
129,diag_1,pioglitazone
130,age,number_outpatient
131,repaglinide,time_in_hospital
132,acarbose,diabetesmed
133,diag_2,number_emergency
134,repaglinide,rosiglitazone
135,age,chlorpropamide
136,glyburide,time_in_hospital
137,age,num_medications
138,number_outpatient,glipizide
139,number_diagnoses,nateglinide
140,diag_3,max_glu_serum
141,a1cresult,glyburide
142,number_diagnoses,glimepiride
143,repaglinide,acarbose
144,max_glu_serum,readmitted
145,glipizide,readmitted
146,repaglinide,pioglitazone
147,diag_2,insulin
148,number_outpatient,diag_1
149,number_inpatient,num_lab_procedures
150,number_outpatient,change
151,glimepiride,acarbose
152,a1cresult,acarbose
153,number_emergency,change
154,diag_3,number_inpatient
155,gender,pioglitazone
156,gender,a1cresult
157,number_outpatient,diag_3
158,repaglinide,num_medications
159,a1cresult,num_medications
160,repaglinide,miglitol
161,age,tolbutamide
162,glimepiride,time_in_hospital
163,age,num_lab_procedures
164,age,nateglinide
165,diag_2,number_inpatient
166,glimepiride,num_procedures
167,diag_1,glyburide_metformin
168,max_glu_serum,glipizide
169,gender,acarbose
170,a1cresult,glipizide
171,a1cresult,pioglitazone
172,pioglitazone,readmitted
173,repaglinide,number_emergency
174,number_inpatient,change
175,age,pioglitazone
176,num_procedures,insulin
177,diabetesmed,num_lab_procedures
178,diabetesmed,number_inpatient
179,glipizide_metformin,change
180,rosiglitazone,readmitted
181,number_outpatient,insulin
182,nateglinide,glimepiride
183,number_emergency,diabetesmed
184,glyburide_metformin,insulin
185,repaglinide,num_lab_procedures
186,race,diag_3
187,chlorpropamide,diabetesmed
188,diag_3,change
189,nateglinide,pioglitazone
190,gender,chlorpropamide
191,glipizide,num_lab_procedures
192,diag_1,nateglinide
193,max_glu_serum,change
194,diag_2,metformin
195,acarbose,time_in_hospital
196,a1cresult,glyburide_metformin
197,diag_2,tolazamide
198,gender,repaglinide
199,diag_2,pioglitazone
200,glimepiride,glyburide_metformin
201,chlorpropamide,glipizide
202,gender,number_emergency
203,gender,diag_3
204,diag_3,pioglitazone
205,diag_1,max_glu_serum
206,race,glipizide
207,max_glu_serum,metformin
208,gender,number_outpatient
209,gender,nateglinide
210,race,repaglinide
211,glyburide,glyburide_metformin
212,diag_2,rosiglitazone
213,chlorpropamide,insulin
214,age,diabetesmed
215,number_outpatient,time_in_hospital
216,diag_1,number_inpatient
217,glipizide,number_inpatient
218,race,diag_1
219,rosiglitazone,number_inpatient
220,pioglitazone,number_inpatient
221,race,pioglitazone
222,diag_2,glipizide
223,nateglinide,glipizide
224,glyburide_metformin,metformin
225,diag_1,glyburide
226,number_diagnoses,tolazamide
227,max_glu_serum,glyburide_metformin
228,race,rosiglitazone
229,number_outpatient,num_procedures
230,diag_1,glimepiride
231,gender,time_in_hospital
232,age,diag_1
233,number_diagnoses,rosiglitazone
234,glipizide,insulin
235,glyburide,number_emergency
236,max_glu_serum,nateglinide
237,diag_3,readmitted
238,max_glu_serum,pioglitazone
239,diag_2,glimepiride
240,diag_3,chlorpropamide
241,number_emergency,num_procedures
242,diag_1,diabetesmed
243,gender,num_medications
244,repaglinide,glipizide
245,race,glimepiride
246,gender,readmitted
247,number_outpatient,glimepiride
248,race,max_glu_serum
249,a1cresult,readmitted
250,nateglinide,glyburide
251,race,readmitted
252,race,glyburide
253,metformin,num_lab_procedures
254,metformin,num_procedures
255,number_outpatient,a1cresult
256,diag_3,glipizide
257,readmitted,metformin
258,repaglinide,glyburide
259,glipizide,glyburide_metformin
260,gender,diag_2
261,max_glu_serum,glimepiride
262,diag_2,readmitted
263,diag_3,num_medications
264,glyburide,number_inpatient
265,age,change
266,diag_1,insulin
267,metformin,number_inpatient
268,diag_2,glyburide
269,readmitted,num_procedures
270,number_diagnoses,glyburide
271,num_procedures,number_inpatient
272,age,num_procedures
273,race,gender
274,age,number_inpatient
275,diag_1,num_medications
