,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,number_emergency,number_inpatient
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,time_in_hospital,number_diagnoses
14,number_inpatient,readmitted
15,age,number_diagnoses
16,glipizide,diabetesmed
17,num_medications,insulin
18,glipizide,change
19,num_medications,diabetesmed
20,pioglitazone,change
21,rosiglitazone,change
22,time_in_hospital,num_procedures
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,diag_1,diag_2
28,rosiglitazone,diabetesmed
29,glimepiride,change
30,metformin,glyburide
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,a1cresult,insulin
34,time_in_hospital,insulin
35,number_outpatient,number_emergency
36,number_outpatient,number_inpatient
37,metformin,rosiglitazone
38,age,time_in_hospital
39,number_inpatient,number_diagnoses
40,number_diagnoses,readmitted
41,a1cresult,change
42,number_emergency,readmitted
43,diag_2,diag_3
44,number_outpatient,number_diagnoses
45,metformin,glipizide
46,number_diagnoses,insulin
47,diag_3,number_diagnoses
48,repaglinide,change
49,number_outpatient,readmitted
50,time_in_hospital,number_inpatient
51,num_lab_procedures,insulin
52,a1cresult,diabetesmed
53,diag_2,number_diagnoses
54,diag_1,diag_3
55,repaglinide,diabetesmed
56,num_medications,pioglitazone
57,num_lab_procedures,change
58,time_in_hospital,diabetesmed
59,age,glyburide
60,diabetesmed,readmitted
61,time_in_hospital,diag_1
62,nateglinide,change
63,num_medications,metformin
64,num_procedures,number_diagnoses
65,diag_1,metformin
66,num_lab_procedures,num_procedures
67,num_medications,rosiglitazone
68,time_in_hospital,readmitted
69,gender,num_procedures
70,number_emergency,number_diagnoses
71,num_medications,number_inpatient
72,number_emergency,insulin
73,time_in_hospital,a1cresult
74,num_medications,glipizide
75,number_inpatient,insulin
76,a1cresult,metformin
77,age,repaglinide
78,number_diagnoses,change
79,number_emergency,change
80,glimepiride,pioglitazone
81,num_medications,number_outpatient
82,race,a1cresult
83,acarbose,change
84,nateglinide,diabetesmed
85,glyburide_metformin,diabetesmed
86,metformin,pioglitazone
87,age,glipizide
88,num_medications,glimepiride
89,num_medications,readmitted
90,num_lab_procedures,readmitted
91,time_in_hospital,diag_3
92,glipizide,pioglitazone
93,metformin,glimepiride
94,number_diagnoses,repaglinide
95,number_outpatient,max_glu_serum
96,glipizide,rosiglitazone
97,change,readmitted
98,num_lab_procedures,number_inpatient
99,glimepiride,rosiglitazone
100,diag_3,insulin
101,glipizide,acarbose
102,number_emergency,max_glu_serum
103,time_in_hospital,diag_2
104,num_medications,glyburide
105,number_inpatient,max_glu_serum
106,glyburide_metformin,change
107,number_diagnoses,diabetesmed
108,time_in_hospital,max_glu_serum
109,insulin,readmitted
110,race,insulin
111,number_emergency,diag_3
112,number_outpatient,diabetesmed
113,metformin,nateglinide
114,num_lab_procedures,diabetesmed
115,acarbose,miglitol
116,num_medications,a1cresult
117,glyburide,rosiglitazone
118,number_outpatient,diag_2
119,number_emergency,diabetesmed
120,gender,glipizide
121,num_lab_procedures,diag_3
122,repaglinide,miglitol
123,age,glimepiride
124,time_in_hospital,glyburide
125,num_procedures,insulin
126,acarbose,diabetesmed
127,number_inpatient,diabetesmed
128,repaglinide,pioglitazone
