,level_0,level_1
0,diabetesmed,insulin
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,number_emergency,number_inpatient
5,num_lab_procedures,time_in_hospital
6,num_procedures,num_medications
7,num_lab_procedures,a1cresult
8,metformin,change
9,num_lab_procedures,num_medications
10,number_inpatient,readmitted
11,metformin,diabetesmed
12,age,number_diagnoses
13,number_diagnoses,num_medications
14,number_diagnoses,time_in_hospital
15,glipizide,diabetesmed
16,num_medications,change
17,pioglitazone,change
18,num_lab_procedures,number_diagnoses
19,glyburide,diabetesmed
20,glipizide,change
21,rosiglitazone,change
22,num_medications,insulin
23,diag_1,diag_2
24,time_in_hospital,num_procedures
25,metformin,glyburide
26,glyburide,change
27,diabetesmed,num_medications
28,pioglitazone,diabetesmed
29,rosiglitazone,diabetesmed
30,number_emergency,readmitted
31,number_outpatient,number_inpatient
32,glimepiride,change
33,number_diagnoses,readmitted
34,number_inpatient,number_diagnoses
35,glimepiride,diabetesmed
36,diag_2,diag_3
37,metformin,rosiglitazone
38,number_outpatient,readmitted
39,number_outpatient,number_emergency
40,diag_3,number_diagnoses
41,number_outpatient,number_diagnoses
42,diag_2,number_diagnoses
43,age,time_in_hospital
44,a1cresult,insulin
45,metformin,glipizide
46,age,glyburide
47,a1cresult,change
48,diag_1,diag_3
49,num_lab_procedures,insulin
50,time_in_hospital,insulin
51,number_diagnoses,insulin
52,a1cresult,diabetesmed
53,time_in_hospital,change
54,number_inpatient,time_in_hospital
55,pioglitazone,num_medications
56,repaglinide,change
57,metformin,pioglitazone
58,a1cresult,time_in_hospital
59,metformin,num_medications
60,number_emergency,number_diagnoses
61,number_inpatient,insulin
62,repaglinide,diabetesmed
63,gender,num_procedures
64,number_inpatient,num_medications
65,a1cresult,metformin
66,glipizide,num_medications
67,diag_1,time_in_hospital
68,number_outpatient,max_glu_serum
69,num_lab_procedures,num_procedures
70,glipizide,pioglitazone
71,age,repaglinide
72,diag_1,metformin
73,number_diagnoses,num_procedures
74,num_lab_procedures,change
75,readmitted,diabetesmed
76,glipizide,rosiglitazone
77,age,glipizide
78,glyburide_metformin,glipizide_metformin
79,time_in_hospital,diabetesmed
80,glimepiride,rosiglitazone
81,num_lab_procedures,number_inpatient
82,metformin,glimepiride
83,pioglitazone,glyburide_metformin
84,glimepiride,pioglitazone
85,rosiglitazone,num_medications
86,readmitted,time_in_hospital
87,number_emergency,diag_2
88,number_diagnoses,repaglinide
89,number_emergency,max_glu_serum
90,num_lab_procedures,readmitted
91,nateglinide,change
92,readmitted,num_medications
93,acarbose,change
94,race,a1cresult
95,number_outpatient,num_medications
96,diag_2,time_in_hospital
97,number_emergency,insulin
98,nateglinide,diabetesmed
99,num_lab_procedures,diag_3
100,diag_3,time_in_hospital
101,glyburide_metformin,diabetesmed
102,glyburide,rosiglitazone
103,number_emergency,diag_3
104,number_diagnoses,change
105,glyburide_metformin,change
106,number_inpatient,max_glu_serum
107,glimepiride,num_medications
108,repaglinide,time_in_hospital
109,diag_3,insulin
110,number_emergency,change
111,race,insulin
112,glyburide,num_medications
113,readmitted,insulin
114,gender,glyburide
115,readmitted,change
116,num_lab_procedures,diabetesmed
117,a1cresult,repaglinide
118,repaglinide,readmitted
119,age,glimepiride
120,a1cresult,glimepiride
121,glipizide,acarbose
122,a1cresult,num_medications
123,diag_3,a1cresult
124,max_glu_serum,time_in_hospital
125,acarbose,diabetesmed
126,number_inpatient,diag_2
127,nateglinide,miglitol
128,number_emergency,diabetesmed
129,glimepiride,acarbose
130,glyburide,pioglitazone
131,age,max_glu_serum
132,repaglinide,pioglitazone
133,repaglinide,num_medications
134,number_inpatient,diabetesmed
135,nateglinide,pioglitazone
136,repaglinide,miglitol
137,number_inpatient,change
138,gender,glipizide
139,age,readmitted
140,race,number_emergency
141,glimepiride,miglitol
142,nateglinide,num_medications
143,number_diagnoses,diabetesmed
144,gender,a1cresult
145,glyburide,time_in_hospital
146,metformin,nateglinide
147,a1cresult,glipizide
148,number_outpatient,change
149,age,number_outpatient
150,max_glu_serum,readmitted
151,age,nateglinide
152,number_outpatient,diag_2
153,age,chlorpropamide
154,number_inpatient,diag_3
155,diag_2,insulin
156,nateglinide,rosiglitazone
157,num_lab_procedures,repaglinide
158,age,num_lab_procedures
159,acarbose,num_medications
160,number_outpatient,diabetesmed
161,acarbose,readmitted
162,a1cresult,rosiglitazone
163,number_diagnoses,nateglinide
164,diag_3,change
165,glipizide,readmitted
166,num_lab_procedures,diag_2
167,miglitol,change
168,acetohexamide,time_in_hospital
169,diag_1,nateglinide
170,age,num_medications
171,a1cresult,glyburide
172,num_procedures,insulin
173,number_outpatient,acarbose
174,repaglinide,rosiglitazone
175,race,num_lab_procedures
176,number_emergency,repaglinide
177,pioglitazone,acarbose
178,gender,rosiglitazone
179,pioglitazone,readmitted
180,chlorpropamide,diabetesmed
181,number_emergency,num_medications
182,num_lab_procedures,glipizide
183,diag_1,pioglitazone
184,diag_3,max_glu_serum
185,glyburide,acarbose
186,gender,diabetesmed
187,race,nateglinide
188,diag_2,metformin
189,gender,tolazamide
190,age,acarbose
191,rosiglitazone,num_procedures
192,glimepiride,insulin
193,diag_1,glyburide_metformin
194,glipizide,time_in_hospital
195,glyburide_metformin,num_medications
196,gender,change
197,pioglitazone,num_procedures
198,number_outpatient,insulin
199,age,miglitol
200,age,tolbutamide
201,diag_2,diabetesmed
202,diag_2,glipizide
203,diag_3,glimepiride
204,race,chlorpropamide
205,number_outpatient,metformin
206,metformin,chlorpropamide
207,a1cresult,readmitted
208,diag_2,rosiglitazone
209,number_emergency,time_in_hospital
210,number_diagnoses,rosiglitazone
211,diag_1,chlorpropamide
212,num_lab_procedures,pioglitazone
213,diag_3,readmitted
214,number_diagnoses,glipizide
215,tolazamide,insulin
216,chlorpropamide,insulin
217,glimepiride,glyburide_metformin
218,number_outpatient,glimepiride
219,gender,number_outpatient
220,race,num_procedures
221,race,pioglitazone
222,gender,diag_3
223,race,diag_1
224,race,glimepiride
225,diag_1,max_glu_serum
226,age,diabetesmed
227,diag_2,glimepiride
228,max_glu_serum,glyburide_metformin
229,gender,readmitted
230,num_lab_procedures,glyburide_metformin
231,number_diagnoses,chlorpropamide
232,diag_1,glyburide
233,age,diag_1
234,diag_3,glipizide
235,gender,number_inpatient
236,max_glu_serum,repaglinide
237,max_glu_serum,pioglitazone
238,max_glu_serum,nateglinide
239,repaglinide,glipizide
240,metformin,insulin
241,nateglinide,glipizide
242,race,max_glu_serum
243,diag_1,change
244,number_diagnoses,tolazamide
245,gender,number_emergency
246,diag_1,glimepiride
247,nateglinide,glyburide
248,diag_1,diabetesmed
249,gender,num_medications
250,number_outpatient,num_procedures
251,metformin,glyburide_metformin
252,number_inpatient,rosiglitazone
253,number_outpatient,a1cresult
254,glipizide,insulin
255,number_inpatient,glimepiride
256,race,glyburide
257,gender,time_in_hospital
258,race,readmitted
259,number_inpatient,glipizide
260,number_inpatient,pioglitazone
261,max_glu_serum,metformin
262,repaglinide,glyburide
263,gender,diag_2
264,race,gender
265,glipizide,glyburide_metformin
266,metformin,readmitted
267,max_glu_serum,glimepiride
268,diag_3,num_medications
269,diag_3,glyburide
270,diag_2,glyburide
271,age,num_procedures
272,number_emergency,glyburide
273,metformin,num_procedures
274,diag_1,insulin
275,race,number_outpatient
276,number_inpatient,glyburide
