,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,number_emergency,number_inpatient
8,num_lab_procedures,a1cresult
9,metformin,diabetesmed
10,num_medications,number_diagnoses
11,num_lab_procedures,num_medications
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,number_inpatient,readmitted
15,glipizide,change
16,num_medications,insulin
17,age,number_diagnoses
18,glyburide,change
19,glyburide,diabetesmed
20,glipizide,diabetesmed
21,time_in_hospital,num_procedures
22,pioglitazone,change
23,num_medications,diabetesmed
24,rosiglitazone,change
25,pioglitazone,diabetesmed
26,rosiglitazone,diabetesmed
27,num_lab_procedures,number_diagnoses
28,glimepiride,change
29,metformin,glyburide
30,glimepiride,diabetesmed
31,number_diagnoses,readmitted
32,number_emergency,readmitted
33,number_outpatient,number_emergency
34,metformin,glipizide
35,time_in_hospital,change
36,diag_2,diag_3
37,diag_1,diag_2
38,number_outpatient,number_inpatient
39,time_in_hospital,diag_1
40,num_lab_procedures,insulin
41,number_outpatient,number_diagnoses
42,number_diagnoses,insulin
43,number_inpatient,number_diagnoses
44,num_medications,metformin
45,metformin,pioglitazone
46,metformin,rosiglitazone
47,a1cresult,insulin
48,age,glyburide
49,age,time_in_hospital
50,diabetesmed,readmitted
51,num_medications,pioglitazone
52,num_procedures,number_diagnoses
53,number_emergency,max_glu_serum
54,gender,num_procedures
55,time_in_hospital,insulin
56,pioglitazone,glyburide_metformin
57,a1cresult,change
58,repaglinide,change
59,time_in_hospital,number_inpatient
60,diag_3,insulin
61,glimepiride,miglitol
62,diag_2,number_diagnoses
63,time_in_hospital,readmitted
64,a1cresult,diabetesmed
65,repaglinide,diabetesmed
66,time_in_hospital,diabetesmed
67,num_medications,rosiglitazone
68,num_medications,number_inpatient
69,diag_3,number_diagnoses
70,a1cresult,metformin
71,repaglinide,acarbose
72,num_lab_procedures,change
73,acarbose,change
74,num_medications,glipizide
75,glyburide,pioglitazone
76,glimepiride,rosiglitazone
77,diag_1,diag_3
78,number_diagnoses,change
79,age,max_glu_serum
80,age,glipizide
81,gender,a1cresult
82,glipizide,rosiglitazone
83,num_medications,a1cresult
84,nateglinide,pioglitazone
85,glyburide,rosiglitazone
86,glimepiride,pioglitazone
87,nateglinide,diabetesmed
88,number_outpatient,readmitted
89,nateglinide,change
90,number_outpatient,diag_2
91,race,insulin
92,diag_3,nateglinide
93,num_procedures,pioglitazone
94,number_diagnoses,diabetesmed
95,gender,glyburide
96,number_emergency,number_diagnoses
97,age,num_medications
98,glyburide_metformin,change
99,number_emergency,diag_2
100,number_emergency,diag_3
101,gender,num_lab_procedures
102,number_emergency,insulin
103,number_outpatient,max_glu_serum
104,glipizide,pioglitazone
105,num_lab_procedures,readmitted
106,metformin,glimepiride
107,num_lab_procedures,number_inpatient
108,num_lab_procedures,num_procedures
109,number_emergency,diabetesmed
110,time_in_hospital,diag_2
111,num_medications,readmitted
112,diag_1,metformin
113,age,repaglinide
114,a1cresult,glipizide_metformin
115,glyburide_metformin,diabetesmed
116,a1cresult,glipizide
117,num_medications,glyburide
118,age,glimepiride
119,time_in_hospital,a1cresult
120,num_lab_procedures,repaglinide
121,num_lab_procedures,diag_3
122,number_inpatient,insulin
123,diag_3,a1cresult
124,glimepiride,insulin
125,race,nateglinide
126,num_lab_procedures,diabetesmed
127,number_diagnoses,nateglinide
128,gender,rosiglitazone
